
customer;wholesaler;period;operator;turnover;productGroup;transactionId;totalPoints;promotionPoints;bonusPoints
217145;Örum Oy Ab;2025_02;+;12.92;PG0080000100000001;61-93507629;12.92;0;0
217237;Örum Oy Ab;2025_02;+;11.3;PG0080000100000001;61-93508561;11.3;0;0
2623555;Örum Oy Ab;2025_02;+;6.93;PG0080000100000001;61-93508055;6.93;0;0
16913;Örum Oy Ab;2025_02;+;8.27;PG0080000100000001;61-93508606;8.27;0;0
218125;Örum Oy Ab;2025_02;+;15.04;PG0080000100000001;61-93508264;15.04;0;0
326542;Örum Oy Ab;2025_02;+;13.87;PG0080000200000001;61-93507143;13.87;0;0
214344;Örum Oy Ab;2025_02;+;10.64;PG0080000200000001;61-93507161;10.64;0;0
222072;Örum Oy Ab;2025_02;+;10.64;PG0080000200000001;61-93507427;10.64;0;0
221197;Örum Oy Ab;2025_02;+;13.76;PG0080000200000001;61-93507405;13.76;0;0
4016;Örum Oy Ab;2025_02;+;26.79;PG0080000200000001;61-93508245;26.79;0;0
326542;Örum Oy Ab;2025_02;+;9.35;PG0080000200000001;61-93507152;9.35;0;0
40178;Örum Oy Ab;2025_02;+;2;PG0020000100000001;61-93507739;2;0;0
214787;Örum Oy Ab;2025_02;+;16;PG0020000100000001;61-93508368;16;0;0
4250;Örum Oy Ab;2025_02;+;5.13;PG0020000100000001;61-93508452;5.13;0;0
217145;Örum Oy Ab;2025_02;+;3.73;PG0020000100000001;61-93507839;3.73;0;0
17918;Örum Oy Ab;2025_02;+;10;PG0080000200000001;61-93507693;10;0;0
218147;Örum Oy Ab;2025_02;+;14.38;PG0080000200000001;61-93506899;14.38;0;0
218147;Örum Oy Ab;2025_02;+;14.38;PG0080000200000001;61-93507888;14.38;0;0
216037;Örum Oy Ab;2025_02;-;18.95;PG0080000200000001;61-93507514;-18.95;0;0
71970;Örum Oy Ab;2025_02;-;12.26;PG0080000200000001;61-93506729;-12.26;0;0
353599;Örum Oy Ab;2025_02;+;11.86;PG0080000500000001;61-93507619;11.86;0;0
326542;Örum Oy Ab;2025_02;+;6.22;PG0080000500000001;61-93507152;6.22;0;0
4016;Örum Oy Ab;2025_02;+;15.68;PG0080000500000001;61-93508245;15.68;0;0
72031;Örum Oy Ab;2025_02;+;13.56;PG0080000500000001;61-93506919;13.56;0;0
2305;Örum Oy Ab;2025_02;+;8.39;PG0080000500000001;61-93507203;8.39;0;0
70234;Örum Oy Ab;2025_02;+;8.37;PG0080000500000001;61-93507201;8.37;0;0
216037;Örum Oy Ab;2025_02;+;5.93;PG0080000500000001;61-93507664;5.93;0;0
71090;Örum Oy Ab;2025_02;+;6.31;PG0080000500000001;61-93508510;6.31;0;0
71675;Örum Oy Ab;2025_02;+;10.46;PG0080000500000001;61-93508082;10.46;0;0
217145;Örum Oy Ab;2025_02;+;16.58;PG0080000500000001;61-93507629;16.58;0;0
214532;Örum Oy Ab;2025_02;+;12.08;PG0080000500000001;61-93507194;12.08;0;0
70234;Örum Oy Ab;2025_02;+;12.6;PG0080000500000001;61-93508428;12.6;0;0
72174;Örum Oy Ab;2025_02;+;7.59;PG0080000500000001;61-93508500;7.59;0;0
216037;Örum Oy Ab;2025_02;+;6.3;PG0080000500000001;61-93507741;6.3;0;0
320086;Örum Oy Ab;2025_02;+;11.82;PG0080000500000001;61-93507532;11.82;0;0
241679;Örum Oy Ab;2025_02;+;12.64;PG0080000500000001;61-93508011;12.64;0;0
222072;Örum Oy Ab;2025_02;+;13.1;PG0080000500000002;61-93507193;13.1;0;0
71970;Örum Oy Ab;2025_02;-;8.33;PG0080000500000002;61-93506729;-8.33;0;0
221214;Örum Oy Ab;2025_02;-;9.89;PG0080000500000002;61-93506871;-9.89;0;0
214787;Örum Oy Ab;2025_02;+;8.33;PG0080000500000002;61-93508368;8.33;0;0
221214;Örum Oy Ab;2025_02;-;9.89;PG0080000500000002;61-93508541;-9.89;0;0
219001;Örum Oy Ab;2025_02;+;20.9;PG0080000500000002;61-93508543;20.9;0;0
3700083;Örum Oy Ab;2025_02;+;10.45;PG0080000500000002;61-93507479;10.45;0;0
39100251;Örum Oy Ab;2025_02;+;9.89;PG0080000500000002;61-93508097;9.89;0;0
17918;Örum Oy Ab;2025_02;+;34.26;PG0080000500000002;61-93508477;34.26;0;0
71091;Örum Oy Ab;2025_02;+;15.03;PG0080000500000002;61-93506824;15.03;0;0
3678;Örum Oy Ab;2025_02;+;13.55;PG0080000500000002;61-93507302;13.55;0;0
2810062;Örum Oy Ab;2025_02;+;13.51;PG0080000500000002;61-93506758;13.51;0;0
72174;Örum Oy Ab;2025_02;+;9.24;PG0080000500000001;61-93506853;9.24;0;0
223000;Örum Oy Ab;2025_02;+;8.25;PG0080000500000001;61-93507632;8.25;0;0
123021;Örum Oy Ab;2025_02;+;10.56;PG0080000500000001;61-93507918;10.56;0;0
218186;Örum Oy Ab;2025_02;+;10.07;PG0080000500000001;61-93507961;10.07;0;0
4016;Örum Oy Ab;2025_02;+;10.07;PG0080000500000001;61-93508174;10.07;0;0
4220016;Örum Oy Ab;2025_02;+;10.56;PG0080000500000001;61-93507313;10.56;0;0
13072;Örum Oy Ab;2025_02;+;16.06;PG0080000500000002;61-93506754;16.06;0;0
2613186;Örum Oy Ab;2025_02;+;11.94;PG0080000500000002;61-93506753;11.94;0;0
4200107;Örum Oy Ab;2025_02;+;14.2;PG0080000500000002;61-93507930;14.2;0;0
71091;Örum Oy Ab;2025_02;+;13.4;PG0080000500000002;61-93508024;13.4;0;0
17467;Örum Oy Ab;2025_02;-;22.11;PG0080000500000002;61-93507447;-22.11;0;0
2305;Örum Oy Ab;2025_02;+;12.37;PG0080000500000001;61-93508431;12.37;0;0
217023;Örum Oy Ab;2025_02;+;12.37;PG0080000500000001;61-93508549;12.37;0;0
241679;Örum Oy Ab;2025_02;+;9.73;PG0080000500000001;61-93507998;9.73;0;0
3700085;Örum Oy Ab;2025_02;+;13.64;PG0080000500000001;61-93507874;13.64;0;0
220132;Örum Oy Ab;2025_02;+;16.84;PG0080000500000001;61-93508017;16.84;0;0
71184;Örum Oy Ab;2025_02;+;11.97;PG0080000500000001;61-93507411;11.97;0;0
241679;Örum Oy Ab;2025_02;+;8.89;PG0080000500000001;61-93507882;8.89;0;0
321111;Örum Oy Ab;2025_02;-;10.79;PG0080000500000001;61-93508014;-10.79;0;0
5151;Örum Oy Ab;2025_02;+;12.81;PG0080000500000001;61-93508319;12.81;0;0
4220016;Örum Oy Ab;2025_02;+;19.67;PG0080000500000001;61-93507320;19.67;0;0
326542;Örum Oy Ab;2025_02;+;14.36;PG0080000500000001;61-93506902;14.36;0;0
71741;Örum Oy Ab;2025_02;+;10.47;PG0080000500000001;61-93508259;10.47;0;0
221264;Örum Oy Ab;2025_02;+;9.48;PG0080000500000001;61-93506984;9.48;0;0
71021;Örum Oy Ab;2025_02;+;19.48;PG0080000500000001;61-93508180;19.48;0;0
221264;Örum Oy Ab;2025_02;+;23.84;PG0080000500000002;61-93506986;23.84;0;0
5151;Örum Oy Ab;2025_02;+;20.2;PG0080000500000002;61-93508319;20.2;0;0
326542;Örum Oy Ab;2025_02;+;33.74;PG0080000500000002;61-93506902;33.74;0;0
71741;Örum Oy Ab;2025_02;+;26.52;PG0080000500000002;61-93508259;26.52;0;0
70234;Örum Oy Ab;2025_02;+;31.9;PG0080000500000002;61-93507201;31.9;0;0
1023;Örum Oy Ab;2025_02;+;5.74;PG0010000800000004;61-93508029;5.74;0;0
326542;Örum Oy Ab;2025_02;-;6.55;PG0010000800000004;61-93507089;-6.55;0;0
218005;Örum Oy Ab;2025_02;-;9.45;PG0010000800000005;61-93507942;-9.45;0;0
218005;Örum Oy Ab;2025_02;-;9.45;PG0010000800000005;61-93507942;-9.45;0;0
2606514;Örum Oy Ab;2025_02;+;23.7;PG0010000800000005;61-93508375;23.7;0;0
221264;Örum Oy Ab;2025_02;+;354.9;PG0140000100000004;61-93507168;354.9;0;0
70234;Örum Oy Ab;2025_02;+;24.26;PG0010000800000005;61-93507201;24.26;0;0
218005;Örum Oy Ab;2025_02;-;12.13;PG0010000800000005;61-93507942;-12.13;0;0
2810062;Örum Oy Ab;2025_02;+;15.82;PG0010000800000005;61-93506758;15.82;0;0
39100251;Örum Oy Ab;2025_02;+;9;PG0130000100000001;61-93506745;9;0;0
219101;Örum Oy Ab;2025_02;+;10.6;PG0130000100000001;61-93507920;10.6;0;0
72174;Örum Oy Ab;2025_02;+;17.53;PG0130000100000001;61-93506814;17.53;0;0
17918;Örum Oy Ab;2025_02;+;14;PG0130000100000001;61-93507097;14;0;0
71859;Örum Oy Ab;2025_02;-;6.11;PG0130000100000003;61-93507363;-6.11;0;0
4016;Örum Oy Ab;2025_02;+;9.65;PG0130000100000001;61-93507623;9.65;0;0
3678;Örum Oy Ab;2025_02;+;5.51;PG0130000100000001;61-93507298;5.51;0;0
326542;Örum Oy Ab;2025_02;+;13.12;PG0130000100000001;61-93507138;13.12;0;0
3678;Örum Oy Ab;2025_02;+;4.2;PG0130000100000001;61-93507298;4.2;0;0
217145;Örum Oy Ab;2025_02;+;13.83;PG0130000100000001;61-93507593;13.83;0;0
217079;Örum Oy Ab;2025_02;+;7.43;PG0130000100000001;61-93506978;7.43;0;0
217079;Örum Oy Ab;2025_02;+;117.13;PG0060000800000001;61-93508611;117.13;0;0
218005;Örum Oy Ab;2025_02;-;49.92;PG0070000400000001;61-93507942;-49.92;0;0
321111;Örum Oy Ab;2025_02;-;52.97;PG0070000400000001;61-93508014;-52.97;0;0
70969;Örum Oy Ab;2025_02;+;44.79;PG0070000400000001;61-93508595;44.79;0;0
2613186;Örum Oy Ab;2025_02;+;72.94;PG0060000600000002;61-93507291;72.94;0;0
16913;Örum Oy Ab;2025_02;+;8.05;PG0110001200000001;61-93508606;8.05;0;0
17467;Örum Oy Ab;2025_02;+;1.74;PG0110001200000001;61-93508384;1.74;0;0
210186;Örum Oy Ab;2025_02;+;11.83;PG0080000200000001;61-93507101;11.83;0;0
3700085;Örum Oy Ab;2025_02;+;10.58;PG0080000200000001;61-93507829;10.58;0;0
219101;Örum Oy Ab;2025_02;+;15.61;PG0080000200000001;61-93507920;15.61;0;0
358;Örum Oy Ab;2025_02;+;12.15;PG0080000200000001;61-93508227;12.15;0;0
221264;Örum Oy Ab;2025_02;+;18.39;PG0080000200000001;61-93506986;18.39;0;0
4016;Örum Oy Ab;2025_02;+;19.01;PG0080000200000001;61-93507023;19.01;0;0
5151;Örum Oy Ab;2025_02;+;14.63;PG0080000200000001;61-93508319;14.63;0;0
2810062;Örum Oy Ab;2025_02;+;8.56;PG0080000200000001;61-93506891;8.56;0;0
326542;Örum Oy Ab;2025_02;-;34.73;PG0080000200000001;61-93506844;-34.73;0;0
17467;Örum Oy Ab;2025_02;-;24.92;PG0080000200000001;61-93507447;-24.92;0;0
17918;Örum Oy Ab;2025_02;+;49.84;PG0080000200000001;61-93508477;49.84;0;0
17918;Örum Oy Ab;2025_02;+;24.92;PG0080000200000001;61-93508524;24.92;0;0
241679;Örum Oy Ab;2025_02;+;7.88;PG0080000200000001;61-93508011;7.88;0;0
5151;Örum Oy Ab;2025_02;+;7.88;PG0080000200000001;61-93508319;7.88;0;0
3700085;Örum Oy Ab;2025_02;+;16.83;PG0080000200000001;61-93507874;16.83;0;0
70087;Örum Oy Ab;2025_02;+;14.85;PG0080000200000001;61-93507129;14.85;0;0
71193;Örum Oy Ab;2025_02;+;12.02;PG0080000200000001;61-93507965;12.02;0;0
217145;Örum Oy Ab;2025_02;+;21.13;PG0080000200000001;61-93507629;21.13;0;0
72174;Örum Oy Ab;2025_02;+;13.18;PG0080000200000001;61-93508500;13.18;0;0
13072;Örum Oy Ab;2025_02;+;10.25;PG0080000200000001;61-93506754;10.25;0;0
220132;Örum Oy Ab;2025_02;+;15.85;PG0080000200000001;61-93508017;15.85;0;0
2623555;Örum Oy Ab;2025_02;+;11.95;PG0080000200000001;61-93507477;11.95;0;0
72174;Örum Oy Ab;2025_02;+;15.92;PG0080000200000001;61-93506853;15.92;0;0
72174;Örum Oy Ab;2025_02;-;15.92;PG0080000200000001;61-93507473;-15.92;0;0
218057;Örum Oy Ab;2025_02;+;14.48;PG0080000200000001;61-93506665;14.48;0;0
241679;Örum Oy Ab;2025_02;+;12.11;PG0080000200000001;61-93507998;12.11;0;0
218005;Örum Oy Ab;2025_02;-;10.54;PG0080000200000001;61-93507942;-10.54;0;0
5151;Örum Oy Ab;2025_02;+;12.79;PG0080000200000001;61-93508319;12.79;0;0
221264;Örum Oy Ab;2025_02;+;10.28;PG0080000200000001;61-93506984;10.28;0;0
72174;Örum Oy Ab;2025_02;+;13.24;PG0080000200000001;61-93508141;13.24;0;0
70087;Örum Oy Ab;2025_02;+;19.22;PG0080000200000001;61-93507107;19.22;0;0
4220016;Örum Oy Ab;2025_02;+;16.74;PG0080000200000001;61-93507304;16.74;0;0
72174;Örum Oy Ab;2025_02;-;14.64;PG0080000200000001;61-93507473;-14.64;0;0
216037;Örum Oy Ab;2025_02;+;12.89;PG0080000200000001;61-93507655;12.89;0;0
17918;Örum Oy Ab;2025_02;+;12.89;PG0080000200000001;61-93507710;12.89;0;0
70234;Örum Oy Ab;2025_02;+;15.39;PG0080000200000001;61-93508428;15.39;0;0
4220016;Örum Oy Ab;2025_02;+;18.19;PG0080000200000001;61-93507320;18.19;0;0
71341;Örum Oy Ab;2025_02;+;13.09;PG0080000200000001;61-93508051;13.09;0;0
220132;Örum Oy Ab;2025_02;+;14.84;PG0080000200000001;61-93507112;14.84;0;0
210186;Örum Oy Ab;2025_02;+;11.41;PG0080000200000001;61-93507127;11.41;0;0
326542;Örum Oy Ab;2025_02;-;15.11;PG0080000200000001;61-93506844;-15.11;0;0
4220016;Örum Oy Ab;2025_02;+;15.85;PG0080000200000001;61-93507313;15.85;0;0
219001;Örum Oy Ab;2025_02;+;13.87;PG0080000200000001;61-93507770;13.87;0;0
123021;Örum Oy Ab;2025_02;+;15.85;PG0080000200000001;61-93507918;15.85;0;0
70234;Örum Oy Ab;2025_02;+;16.95;PG0080000200000001;61-93507201;16.95;0;0
71938;Örum Oy Ab;2025_02;+;37.13;PG0080000300000003;61-93507914;37.13;0;0
214344;Örum Oy Ab;2025_02;+;17.33;PG0080000300000001;61-93507185;17.33;0;0
72174;Örum Oy Ab;2025_02;-;21.88;PG0080000300000001;61-93507473;-21.88;0;0
216037;Örum Oy Ab;2025_02;+;20.32;PG0080000300000001;61-93507655;20.32;0;0
17918;Örum Oy Ab;2025_02;+;20.71;PG0080000300000001;61-93507710;20.71;0;0
71193;Örum Oy Ab;2025_02;+;20.32;PG0080000300000001;61-93507965;20.32;0;0
221264;Örum Oy Ab;2025_02;+;66.45;PG0080000300000001;61-93506986;66.45;0;0
210186;Örum Oy Ab;2025_02;+;31.64;PG0080000300000001;61-93507101;31.64;0;0
326542;Örum Oy Ab;2025_02;+;40.19;PG0080000300000001;61-93507143;40.19;0;0
214344;Örum Oy Ab;2025_02;+;31.64;PG0080000300000001;61-93507161;31.64;0;0
3678;Örum Oy Ab;2025_02;-;31.64;PG0080000300000001;61-93507169;-31.64;0;0
222072;Örum Oy Ab;2025_02;+;31.64;PG0080000300000001;61-93507427;31.64;0;0
3756;Örum Oy Ab;2025_02;+;32.94;PG0080000300000001;61-93507366;32.94;0;0
71184;Örum Oy Ab;2025_02;+;42.85;PG0080000300000001;61-93507411;42.85;0;0
241679;Örum Oy Ab;2025_02;+;32.94;PG0080000300000001;61-93507882;32.94;0;0
2623555;Örum Oy Ab;2025_02;-;44.51;PG0080000300000001;61-93506890;-44.51;0;0
71741;Örum Oy Ab;2025_02;+;44.51;PG0080000300000001;61-93508259;44.51;0;0
70234;Örum Oy Ab;2025_02;+;26.44;PG0080000300000001;61-93507201;26.44;0;0
17918;Örum Oy Ab;2025_02;+;193.95;PG0080000300000001;61-93508477;193.95;0;0
17467;Örum Oy Ab;2025_02;-;42.98;PG0080000300000001;61-93507447;-42.98;0;0
70087;Örum Oy Ab;2025_02;+;21.58;PG0080000300000001;61-93507107;21.58;0;0
2810062;Örum Oy Ab;2025_02;+;4.61;PG0080000100000001;61-93506891;4.61;0;0
2613186;Örum Oy Ab;2025_02;+;4.61;PG0080000100000001;61-93507306;4.61;0;0
220132;Örum Oy Ab;2025_02;+;6.05;PG0080000100000001;61-93508028;6.05;0;0
214532;Örum Oy Ab;2025_02;+;9.34;PG0080000100000001;61-93507205;9.34;0;0
216037;Örum Oy Ab;2025_02;+;8.92;PG0080000100000001;61-93507702;8.92;0;0
13749;Örum Oy Ab;2025_02;+;15.12;PG0080000100000001;61-93507686;15.12;0;0
72174;Örum Oy Ab;2025_02;+;6.15;PG0080000100000001;61-93506806;6.15;0;0
209799;Örum Oy Ab;2025_02;+;4.85;PG0080000100000001;61-93506810;4.85;0;0
209799;Örum Oy Ab;2025_02;+;4.85;PG0080000100000001;61-93508311;4.85;0;0
218147;Örum Oy Ab;2025_02;+;7.5;PG0080000100000001;61-93506899;7.5;0;0
218147;Örum Oy Ab;2025_02;+;7.5;PG0080000100000001;61-93507888;7.5;0;0
2613186;Örum Oy Ab;2025_02;+;4.64;PG0080000100000001;61-93507314;4.64;0;0
2613186;Örum Oy Ab;2025_02;+;4.64;PG0080000100000001;61-93507322;4.64;0;0
13749;Örum Oy Ab;2025_02;+;4.49;PG0080000100000001;61-93507686;4.49;0;0
4016;Örum Oy Ab;2025_02;+;11.32;PG0080000100000001;61-93507023;11.32;0;0
5151;Örum Oy Ab;2025_02;+;8.55;PG0080000100000001;61-93508319;8.55;0;0
2305;Örum Oy Ab;2025_02;+;11.32;PG0080000100000001;61-93508520;11.32;0;0
216037;Örum Oy Ab;2025_02;+;9.56;PG0080000100000001;61-93507664;9.56;0;0
3700085;Örum Oy Ab;2025_02;+;11.5;PG0080000100000001;61-93507874;11.5;0;0
39034191;Örum Oy Ab;2025_02;+;7.07;PG0080000100000001;61-93507179;7.07;0;0
17467;Örum Oy Ab;2025_02;+;5.58;PG0080000100000001;61-93507758;5.58;0;0
2606514;Örum Oy Ab;2025_02;+;23.88;PG0080000100000001;61-93506852;23.88;0;0
241679;Örum Oy Ab;2025_02;+;4.23;PG0080000100000001;61-93507079;4.23;0;0
214344;Örum Oy Ab;2025_02;+;6.89;PG0080000100000001;61-93506775;6.89;0;0
214344;Örum Oy Ab;2025_02;+;6.89;PG0080000100000001;61-93506929;6.89;0;0
70087;Örum Oy Ab;2025_02;+;8.66;PG0080000100000001;61-93507107;8.66;0;0
353599;Örum Oy Ab;2025_02;+;4.02;PG0080000100000001;61-93506694;4.02;0;0
216037;Örum Oy Ab;2025_02;+;4.02;PG0080000100000001;61-93507690;4.02;0;0
71091;Örum Oy Ab;2025_02;+;4.07;PG0080000100000001;61-93507940;4.07;0;0
2810062;Örum Oy Ab;2025_02;+;7.09;PG0080000100000001;61-93506776;7.09;0;0
209799;Örum Oy Ab;2025_02;+;7.09;PG0080000100000001;61-93506799;7.09;0;0
320086;Örum Oy Ab;2025_02;+;5.86;PG0080000100000001;61-93506931;5.86;0;0
218235;Örum Oy Ab;2025_02;+;5.63;PG0080000100000001;61-93506936;5.63;0;0
210186;Örum Oy Ab;2025_02;+;5.63;PG0080000100000001;61-93507101;5.63;0;0
358;Örum Oy Ab;2025_02;+;5.63;PG0080000100000001;61-93508227;5.63;0;0
123021;Örum Oy Ab;2025_02;+;7.21;PG0080000100000001;61-93507918;7.21;0;0
222072;Örum Oy Ab;2025_02;+;5.89;PG0080000100000001;61-93507427;5.89;0;0
2623555;Örum Oy Ab;2025_02;+;5.89;PG0080000100000001;61-93507477;5.89;0;0
216037;Örum Oy Ab;2025_02;+;5.86;PG0080000100000001;61-93507684;5.86;0;0
216037;Örum Oy Ab;2025_02;+;5.86;PG0080000100000001;61-93507708;5.86;0;0
214344;Örum Oy Ab;2025_02;+;5.89;PG0080000100000001;61-93507161;5.89;0;0
3678;Örum Oy Ab;2025_02;-;5.89;PG0080000100000001;61-93507169;-5.89;0;0
222072;Örum Oy Ab;2025_02;+;5.89;PG0080000100000001;61-93507206;5.89;0;0
4220016;Örum Oy Ab;2025_02;+;7.21;PG0080000100000001;61-93507313;7.21;0;0
214344;Örum Oy Ab;2025_02;+;16.44;PG0080000100000001;61-93507057;16.44;0;0
3700083;Örum Oy Ab;2025_02;+;8.57;PG0080000100000001;61-93507479;8.57;0;0
39100251;Örum Oy Ab;2025_02;+;8.11;PG0080000100000001;61-93508097;8.11;0;0
1023;Örum Oy Ab;2025_02;+;8.57;PG0080000100000001;61-93508376;8.57;0;0
71341;Örum Oy Ab;2025_02;-;8.39;PG0080000100000001;61-93507319;-8.39;0;0
218005;Örum Oy Ab;2025_02;-;6.62;PG0080000100000001;61-93507942;-6.62;0;0
321111;Örum Oy Ab;2025_02;-;7.57;PG0080000100000001;61-93508014;-7.57;0;0
72174;Örum Oy Ab;2025_02;+;7.96;PG0080000100000001;61-93508474;7.96;0;0
219101;Örum Oy Ab;2025_02;+;5.93;PG0080000100000001;61-93507920;5.93;0;0
4200107;Örum Oy Ab;2025_02;+;11.59;PG0080000100000001;61-93508182;11.59;0;0
218005;Örum Oy Ab;2025_02;-;5.18;PG0080000100000001;61-93507942;-5.18;0;0
218235;Örum Oy Ab;2025_02;+;4.46;PG0080000100000001;61-93506964;4.46;0;0
3678;Örum Oy Ab;2025_02;+;4.46;PG0080000100000001;61-93507298;4.46;0;0
358;Örum Oy Ab;2025_02;+;6.73;PG0080000100000001;61-93508227;6.73;0;0
210186;Örum Oy Ab;2025_02;+;5.24;PG0080000100000001;61-93507127;5.24;0;0
320086;Örum Oy Ab;2025_02;+;5.91;PG0080000100000001;61-93507513;5.91;0;0
71091;Örum Oy Ab;2025_02;+;6.66;PG0080000100000001;61-93508024;6.66;0;0
71091;Örum Oy Ab;2025_02;-;5.19;PG0080000100000001;61-93508382;-5.19;0;0
70546;Örum Oy Ab;2025_02;+;21.95;PG0060000300000001;61-93507258;21.95;0;0
71859;Örum Oy Ab;2025_02;-;130.04;PG0110001200000001;61-93507363;-130.04;0;0
16913;Örum Oy Ab;2025_02;+;127.05;PG0060000600000004;61-93508606;127.05;0;0
241128;Örum Oy Ab;2025_02;+;6.75;PG0080000400000001;61-93506854;6.75;0;0
241128;Örum Oy Ab;2025_02;+;4.5;PG0080000100000001;61-93506854;4.5;0;0
221264;Örum Oy Ab;2025_02;+;5.26;PG0080000100000001;61-93506984;5.26;0;0
216037;Örum Oy Ab;2025_02;+;4.06;PG0080000100000001;61-93507741;4.06;0;0
3700085;Örum Oy Ab;2025_02;+;4.99;PG0080000100000001;61-93507829;4.99;0;0
71970;Örum Oy Ab;2025_02;+;4.06;PG0080000100000001;61-93508302;4.06;0;0
72031;Örum Oy Ab;2025_02;+;3.91;PG0080000100000001;61-93506919;3.91;0;0
70854;Örum Oy Ab;2025_02;+;4.37;PG0080000100000001;61-93507216;4.37;0;0
71859;Örum Oy Ab;2025_02;-;4.76;PG0080000100000001;61-93507363;-4.76;0;0
219001;Örum Oy Ab;2025_02;+;4.37;PG0080000100000001;61-93507539;4.37;0;0
241679;Örum Oy Ab;2025_02;+;3.81;PG0080000100000001;61-93508011;3.81;0;0
5151;Örum Oy Ab;2025_02;+;56.12;PG0010000100000002;61-93508319;56.12;0;0
72174;Örum Oy Ab;2025_02;+;65.1;PG0010000100000002;61-93508467;65.1;0;0
2810062;Örum Oy Ab;2025_02;+;19.92;PG0010000100000002;61-93506758;19.92;0;0
17918;Örum Oy Ab;2025_02;+;28.62;PG0010000100000002;61-93507088;28.62;0;0
70546;Örum Oy Ab;2025_02;+;25.51;PG0010000100000002;61-93508491;25.51;0;0
2613186;Örum Oy Ab;2025_02;+;20.73;PG0010000100000002;61-93507322;20.73;0;0
326542;Örum Oy Ab;2025_02;+;61.27;PG0010000100000002;61-93506893;61.27;0;0
71341;Örum Oy Ab;2025_02;+;36.3;PG0010000100000002;61-93507378;36.3;0;0
218005;Örum Oy Ab;2025_02;-;43.02;PG0010000100000002;61-93507942;-43.02;0;0
2613186;Örum Oy Ab;2025_02;+;67.94;PG0010000200000001;61-93507785;67.94;0;0
2803932;Örum Oy Ab;2025_02;+;63.74;PG0010000200000001;61-93508473;63.74;0;0
220132;Örum Oy Ab;2025_02;+;55.35;PG0010000200000001;61-93507348;55.35;0;0
219101;Örum Oy Ab;2025_02;+;83.69;PG0010000200000001;61-93508512;83.69;0;0
217006;Örum Oy Ab;2025_02;+;104.78;PG0010000200000001;61-93508314;104.78;0;0
326542;Örum Oy Ab;2025_02;+;98.94;PG0010000200000001;61-93508415;98.94;0;0
70546;Örum Oy Ab;2025_02;+;91.67;PG0010000200000001;61-93508491;91.67;0;0
70546;Örum Oy Ab;2025_02;+;73.58;PG0010000200000001;61-93508491;73.58;0;0
217145;Örum Oy Ab;2025_02;+;117.4;PG0010000200000001;61-93507966;117.4;0;0
210186;Örum Oy Ab;2025_02;+;57;PG0010000200000001;61-93508590;57;0;0
5151;Örum Oy Ab;2025_02;+;106.38;PG0010000200000001;61-93508319;106.38;0;0
222107;Örum Oy Ab;2025_02;+;101.65;PG0010000200000001;61-93508221;101.65;0;0
222107;Örum Oy Ab;2025_02;+;104.78;PG0010000200000001;61-93508221;104.78;0;0
70546;Örum Oy Ab;2025_02;-;106.49;PG0010000200000001;61-93507624;-106.49;0;0
2623555;Örum Oy Ab;2025_02;+;117.73;PG0010000200000004;61-93507508;117.73;0;0
2623555;Örum Oy Ab;2025_02;+;117.72;PG0010000200000004;61-93507508;117.72;0;0
330103;Örum Oy Ab;2025_02;-;21.93;PG0010000400000001;61-93507270;-21.93;0;0
17467;Örum Oy Ab;2025_02;-;23.99;PG0010000100000002;61-93507447;-23.99;0;0
220132;Örum Oy Ab;2025_02;+;28.1;PG0010000100000002;61-93507348;28.1;0;0
70546;Örum Oy Ab;2025_02;+;22.83;PG0010000100000002;61-93508491;22.83;0;0
210186;Örum Oy Ab;2025_02;+;24.4;PG0010000100000002;61-93508590;24.4;0;0
2623555;Örum Oy Ab;2025_02;+;43.33;PG0010000100000002;61-93507508;43.33;0;0
217145;Örum Oy Ab;2025_02;+;38.68;PG0010000100000002;61-93507966;38.68;0;0
221181;Örum Oy Ab;2025_02;+;30.9;PG0010000100000002;61-93506815;30.9;0;0
2613186;Örum Oy Ab;2025_02;+;22.85;PG0010000100000002;61-93507785;22.85;0;0
218005;Örum Oy Ab;2025_02;-;40.83;PG0010000100000002;61-93507942;-40.83;0;0
221181;Örum Oy Ab;2025_02;+;22.83;PG0010000100000002;61-93506797;22.83;0;0
70546;Örum Oy Ab;2025_02;+;22.83;PG0010000100000002;61-93506834;22.83;0;0
218005;Örum Oy Ab;2025_02;-;38.54;PG0010000100000002;61-93507942;-38.54;0;0
218005;Örum Oy Ab;2025_02;-;38.54;PG0010000100000002;61-93507942;-38.54;0;0
2623555;Örum Oy Ab;2025_02;-;36.58;PG0010000100000002;61-93506890;-36.58;0;0
71193;Örum Oy Ab;2025_02;+;36.58;PG0010000100000002;61-93507056;36.58;0;0
71193;Örum Oy Ab;2025_02;+;33.29;PG0010000100000002;61-93507056;33.29;0;0
39100251;Örum Oy Ab;2025_02;+;39.77;PG0010000100000002;61-93506920;39.77;0;0
72174;Örum Oy Ab;2025_02;+;39.65;PG0010000100000001;61-93508467;39.65;0;0
2810062;Örum Oy Ab;2025_02;+;26.06;PG0080000500000005;61-93506776;26.06;0;0
222072;Örum Oy Ab;2025_02;+;14.64;PG0080000500000005;61-93507206;14.64;0;0
222072;Örum Oy Ab;2025_02;+;14.64;PG0080000500000005;61-93507427;14.64;0;0
209799;Örum Oy Ab;2025_02;+;21.63;PG0080000500000005;61-93506799;21.63;0;0
